Product ID,Product Line,Product Category,Product Group,Product Name,Supplier Country,Supplier Name,Supplier ID,Price
220200200063,Clothes & Shoes,Shoes,Shoes,Top C-Tech Club 1000 Tennis Shoes,DK,Top Sports,755,257.9
220200200064,Clothes & Shoes,Shoes,Shoes,Twain Fronterra 7 Gtx Men's Boots,US,Twain Inc,13198,355.43
220200200065,Clothes & Shoes,Shoes,Shoes,Twain Fronterra 7 Gtx Women's Boots,US,Twain Inc,13198,351.45
220200200066,Clothes & Shoes,Shoes,Shoes,Twain Inco Men's Street Shoes,US,Twain Inc,13198,348.58
220200200067,Clothes & Shoes,Shoes,Shoes,Twain Inco Women's Street Shoes,US,Twain Inc,13198,300.54
220200200068,Clothes & Shoes,Shoes,Shoes,Twain Men's Exentric Ii X-Hiking Shoes,US,Twain Inc,13198,403.52
220200200069,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Ii Low X-Hiking Shoes,US,Twain Inc,13198,382.09
220200200070,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Iii Mid Cd X-Hiking Shoes,US,Twain Inc,13198,286.21
220200200071,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Low 2000 Street Shoes,US,Twain Inc,13198,403.53
220200200072,Clothes & Shoes,Shoes,Shoes,Twain Men's Expresso X-Hiking Shoes,US,Twain Inc,13198,290.29
220200200073,Clothes & Shoes,Shoes,Shoes,Twain Stf6 Gtx M Men's Trekking Boot,US,Twain Inc,13198,374.61
220200200074,Clothes & Shoes,Shoes,Shoes,Twain Stf6 Gtx W Women's Outdoor Boots,US,Twain Inc,13198,183.81
220200200075,Clothes & Shoes,Shoes,Shoes,Twain Stf7 Gtx M Men's Outdoor Boots,US,Twain Inc,13198,331.29
220200200076,Clothes & Shoes,Shoes,Shoes,Twain Stf7 Women's Outdoor Boots,US,Twain Inc,13198,300.44
220200200077,Clothes & Shoes,Shoes,Shoes,Twain Women's Exit Iii Mid Cd X-Hiking Shoes,US,Twain Inc,13198,209.22
220200200078,Clothes & Shoes,Shoes,Shoes,Twain Women's Exit Low 2000 Street Shoes,US,Twain Inc,13198,499.45
220200200079,Clothes & Shoes,Shoes,Shoes,Twain Women's Expresso X-Hiking Shoes,US,Twain Inc,13198,363.14
220200200080,Clothes & Shoes,Shoes,Shoes,Ultra M1210 Men's Running Shoes,US,Ultra Sporting Goods Inc,5503,160.93
220200200081,Clothes & Shoes,Shoes,Shoes,Ultra M878 Men's Running Shoes,US,Ultra Sporting Goods Inc,5503,98.1
220200200082,Clothes & Shoes,Shoes,Shoes,Ultra W761 Sl2 Women's Running Shoes,US,Ultra Sporting Goods Inc,5503,470.7
220200200083,Clothes & Shoes,Shoes,Shoes,Ultra W828 Sg Women's Running Shoes,US,Ultra Sporting Goods Inc,5503,447.33
220200200084,Clothes & Shoes,Shoes,Shoes,Ultra W878 Gp Women's Running Shoes,US,Ultra Sporting Goods Inc,5503,152.37
220200200085,Clothes & Shoes,Shoes,Shoes,Dundas Rubber Boot,ES,Luna sastreria S.A.,4742,140.85
220200300001,Clothes & Shoes,Shoes,Tracker Shoes,Bathing Sandal,US,3Top Sports,2963,485.6
220200300002,Clothes & Shoes,Shoes,Tracker Shoes,Pytossage Bathing Sandal,US,3Top Sports,2963,480.91
220200300003,Clothes & Shoes,Shoes,Tracker Shoes,Soccer Slide Bathing Sandal,US,3Top Sports,2963,178.27
220200300004,Clothes & Shoes,Shoes,Tracker Shoes,Fg Football Boots,US,3Top Sports,2963,160.4
220200300005,Clothes & Shoes,Shoes,Tracker Shoes,Liga Football Boot,US,3Top Sports,2963,85.92
220200300006,Clothes & Shoes,Shoes,Tracker Shoes,Low Men's Shoes,US,3Top Sports,2963,38.37
220200300007,Clothes & Shoes,Shoes,Tracker Shoes,Low Women's Aerobic Shoes,US,3Top Sports,2963,428.89
220200300008,Clothes & Shoes,Shoes,Tracker Shoes,Men's Crosstraining Shoes,US,3Top Sports,2963,145.63
220200300009,Clothes & Shoes,Shoes,Tracker Shoes,Men's Indoor Shoes Uproar,US,3Top Sports,2963,432.42
220200300010,Clothes & Shoes,Shoes,Tracker Shoes,Men's Indoor Shoes Vendetta,US,3Top Sports,2963,306.82
220200300011,Clothes & Shoes,Shoes,Tracker Shoes,Men's Mid Women's Aerobic Shoes,US,3Top Sports,2963,395.48
220200300012,Clothes & Shoes,Shoes,Tracker Shoes,Men's Mountain Shoes,US,3Top Sports,2963,54.44
220200300013,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Estes,US,3Top Sports,2963,253.32
220200300014,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Ozweego,US,3Top Sports,2963,307.0
220200300015,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Piedmmont,US,3Top Sports,2963,185.17
220200300016,Clothes & Shoes,Shoes,Tracker Shoes,Men's Running Shoes Supernova,US,3Top Sports,2963,214.65
220200300017,Clothes & Shoes,Shoes,Tracker Shoes,Men's Shoes Solace,US,3Top Sports,2963,323.11
220200300018,Clothes & Shoes,Shoes,Tracker Shoes,Men's Shoes Tegern,US,3Top Sports,2963,132.72
220200300019,Clothes & Shoes,Shoes,Tracker Shoes,Men's Skate Shoes Broadie,US,3Top Sports,2963,209.48
220200300020,Clothes & Shoes,Shoes,Tracker Shoes,Men's Skate Shoes Revel,US,3Top Sports,2963,163.23
220200300021,Clothes & Shoes,Shoes,Tracker Shoes,Men's Street Shoes Cou,US,3Top Sports,2963,352.01
220200300022,Clothes & Shoes,Shoes,Tracker Shoes,Men's Street Shoes Gazelle,US,3Top Sports,2963,354.93
220200300023,Clothes & Shoes,Shoes,Tracker Shoes,Men's Street Shoes Wilcox,US,3Top Sports,2963,113.42
220200300024,Clothes & Shoes,Shoes,Tracker Shoes,Mid Women's Aerobic Shoes Reflex,CA,Fuller Trading Co.,16733,11.2
220200300025,Clothes & Shoes,Shoes,Tracker Shoes,Mid Women's Aerobic Shoes X,US,3Top Sports,2963,155.41
220200300026,Clothes & Shoes,Shoes,Tracker Shoes,"Screw Spikes, Size13,084500",US,3Top Sports,2963,330.13
220200300027,Clothes & Shoes,Shoes,Tracker Shoes,Smith Men's Street Shoes,US,3Top Sports,2963,228.16
220200300028,Clothes & Shoes,Shoes,Tracker Shoes,Special Men's Indoor Shoes,US,3Top Sports,2963,465.95
220200300029,Clothes & Shoes,Shoes,Tracker Shoes,Special Millennium Men's Indoor,US,3Top Sports,2963,31.72
220200300030,Clothes & Shoes,Shoes,Tracker Shoes,Trx Liga Tpu Football Boots,US,3Top Sports,2963,46.08
220200300031,Clothes & Shoes,Shoes,Tracker Shoes,Trx Women's Football Boots,US,3Top Sports,2963,344.12
220200300032,Clothes & Shoes,Shoes,Tracker Shoes,Vigil Women's Tennis Shoes,US,3Top Sports,2963,409.51
220200300033,Clothes & Shoes,Shoes,Tracker Shoes,Women's Aerobic Shoes Psych,CA,Fuller Trading Co.,16733,167.27
220200300034,Clothes & Shoes,Shoes,Tracker Shoes,Women's Aerobic Shoes Speedage,CA,Fuller Trading Co.,16733,12.38
220200300035,Clothes & Shoes,Shoes,Tracker Shoes,Women's Aerobic Shoes Speedster,CA,Fuller Trading Co.,16733,441.42
220200300036,Clothes & Shoes,Shoes,Tracker Shoes,Women's Crosstraining Shoes,US,3Top Sports,2963,78.17
220200300037,Clothes & Shoes,Shoes,Tracker Shoes,Women's Indoor Shoes,US,3Top Sports,2963,16.98
220200300038,Clothes & Shoes,Shoes,Tracker Shoes,Women's Running Shoes Burn,CA,Fuller Trading Co.,16733,106.18
220200300039,Clothes & Shoes,Shoes,Tracker Shoes,Women's Running Shoes Ozweego,US,3Top Sports,2963,374.64
220200300040,Clothes & Shoes,Shoes,Tracker Shoes,Women's Running Shoes Piedmont,US,3Top Sports,2963,212.89
220200300041,Clothes & Shoes,Shoes,Tracker Shoes,"Wrench, 084524",US,3Top Sports,2963,424.12
220200300042,Clothes & Shoes,Shoes,Tracker Shoes,11m Liga Football Boots,US,3Top Sports,2963,467.68
220200300043,Clothes & Shoes,Shoes,Tracker Shoes,11m Men's Goal Indoor Football Boots,US,3Top Sports,2963,272.58
220200300044,Clothes & Shoes,Shoes,Tracker Shoes,11m Men's Team Football Boots,US,3Top Sports,2963,214.35
220200300045,Clothes & Shoes,Shoes,Tracker Shoes,3top Men's Sandal,US,3Top Sports,2963,446.25
220200300046,Clothes & Shoes,Shoes,Tracker Shoes,3top Women's Sandal,US,3Top Sports,2963,126.2
220200300047,Clothes & Shoes,Shoes,Tracker Shoes,Acfg Men's Sandals,US,3Top Sports,2963,221.36
220200300048,Clothes & Shoes,Shoes,Tracker Shoes,Acfg Women's Sandals,US,3Top Sports,2963,201.77
220200300049,Clothes & Shoes,Shoes,Tracker Shoes,"Aluminum Screw Spikes Size.14,082100",US,3Top Sports,2963,369.14
220200300050,Clothes & Shoes,Shoes,Tracker Shoes,Angus Men's Adventure Shoes,US,3Top Sports,2963,367.94
220200300051,Clothes & Shoes,Shoes,Tracker Shoes,Armadillo Men's Running Shoes,US,3Top Sports,2963,166.61
220200300052,Clothes & Shoes,Shoes,Tracker Shoes,Armadillo Women's Running Shoes,US,3Top Sports,2963,168.71
220200300053,Clothes & Shoes,Shoes,Tracker Shoes,Asto Tf Football Boot,US,3Top Sports,2963,295.95
220200300054,Clothes & Shoes,Shoes,Tracker Shoes,Asto Trx Fg Football Boot,US,3Top Sports,2963,104.82
220200300055,Clothes & Shoes,Shoes,Tracker Shoes,Asto Trx Sg Football Boot,US,3Top Sports,2963,387.24
220200300056,Clothes & Shoes,Shoes,Tracker Shoes,Banto Light Men's Shoes,US,3Top Sports,2963,431.68
220200300057,Clothes & Shoes,Shoes,Tracker Shoes,Cross Men's Running Shoes,US,3Top Sports,2963,477.64
220200300058,Clothes & Shoes,Shoes,Tracker Shoes,Cross Men's Shoes,US,3Top Sports,2963,203.54
220200300059,Clothes & Shoes,Shoes,Tracker Shoes,Cross Nubuck Men's Running Shoes,US,3Top Sports,2963,264.99
220200300060,Clothes & Shoes,Shoes,Tracker Shoes,Cross Ripple Women's Street Shoes,US,3Top Sports,2963,365.79
220200300061,Clothes & Shoes,Shoes,Tracker Shoes,Damaskus Men's Running Shoes,US,3Top Sports,2963,33.03
220200300062,Clothes & Shoes,Shoes,Tracker Shoes,Damaskus Women's Running Shoes,US,3Top Sports,2963,111.3
220200300063,Clothes & Shoes,Shoes,Tracker Shoes,Delicate Xtrx Fg Football Boots,US,3Top Sports,2963,150.26
220200300064,Clothes & Shoes,Shoes,Tracker Shoes,Delicate Xtrx Sg Football Boots,US,3Top Sports,2963,237.82
220200300065,Clothes & Shoes,Shoes,Tracker Shoes,Go-fight Maneeta Liga Football Boots,US,3Top Sports,2963,78.0
220200300066,Clothes & Shoes,Shoes,Tracker Shoes,Hawk Logo Women's Tennis Shoes,US,3Top Sports,2963,247.78
220200300067,Clothes & Shoes,Shoes,Tracker Shoes,Hawk Logo Women's Tennis Shoes Large,US,3Top Sports,2963,68.1
220200300068,Clothes & Shoes,Shoes,Tracker Shoes,Hawk Men's Tennis Shoes,US,3Top Sports,2963,389.95
220200300069,Clothes & Shoes,Shoes,Tracker Shoes,Hgf Incentive Men's Tennis Shoes,US,3Top Sports,2963,63.57
220200300070,Clothes & Shoes,Shoes,Tracker Shoes,Hgf Low Men's Indoor Shoes,US,3Top Sports,2963,202.9
220200300071,Clothes & Shoes,Shoes,Tracker Shoes,Hgf  Low Women's Indoor Shoes,US,3Top Sports,2963,70.58
220200300072,Clothes & Shoes,Shoes,Tracker Shoes,Hgf Tarantula Men's Indoor Shoes,US,3Top Sports,2963,438.4
220200300073,Clothes & Shoes,Shoes,Tracker Shoes,Hi Resolution Men's Tennis Shoes,US,3Top Sports,2963,59.95
220200300074,Clothes & Shoes,Shoes,Tracker Shoes,Hi Response Men's Tennis Shoes,US,3Top Sports,2963,59.14
220200300075,Clothes & Shoes,Shoes,Tracker Shoes,Hi Response Women's Aerobic Shoes,US,3Top Sports,2963,181.14
220200300076,Clothes & Shoes,Shoes,Tracker Shoes,Hi Response Women's Aerobic Shoes Large,US,3Top Sports,2963,49.05
220200300077,Clothes & Shoes,Shoes,Tracker Shoes,Hilly Men's Crosstrainer Shoes,US,3Top Sports,2963,408.91
220200300078,Clothes & Shoes,Shoes,Tracker Shoes,Hilly Women's Crosstrainer Shoes Large,US,3Top Sports,2963,71.67
220200300079,Clothes & Shoes,Shoes,Tracker Shoes,Hilly Women's Crosstrainer Shoes,US,3Top Sports,2963,18.28
220200300080,Clothes & Shoes,Shoes,Tracker Shoes,Hilo Mid Iii Women's Aerobic Shoes,US,3Top Sports,2963,178.59
220200300081,Clothes & Shoes,Shoes,Tracker Shoes,Hilo Mid Women's Aerobic Shoes,US,3Top Sports,2963,288.02
220200300082,Clothes & Shoes,Shoes,Tracker Shoes,Indoor Handbold Special Shoes,US,3Top Sports,2963,487.14
220200300083,Clothes & Shoes,Shoes,Tracker Shoes,Maya Trx Liga Football Boot,US,3Top Sports,2963,180.46
220200300084,Clothes & Shoes,Shoes,Tracker Shoes,Maze Mundial Football Boot,US,3Top Sports,2963,196.25
220200300085,Clothes & Shoes,Shoes,Tracker Shoes,"Mini Max Football Pump,650560",US,3Top Sports,2963,468.99
220200300086,Clothes & Shoes,Shoes,Tracker Shoes,Mns Gazelle Men's Running Shoes,US,3Top Sports,2963,350.72
220200300087,Clothes & Shoes,Shoes,Tracker Shoes,Mns Light 4 Low  Women's Volley Shoes,US,3Top Sports,2963,399.42
220200300088,Clothes & Shoes,Shoes,Tracker Shoes,Mns Mercury Crosstrainer Shoes,US,3Top Sports,2963,209.12
220200300089,Clothes & Shoes,Shoes,Tracker Shoes,Mns. Mercury 2 Men's Crosstraining,US,3Top Sports,2963,15.42
220200300090,Clothes & Shoes,Shoes,Tracker Shoes,Mns. Posydon Sandal,US,3Top Sports,2963,410.69
220200300091,Clothes & Shoes,Shoes,Tracker Shoes,Mns.antilope Men's Running Shoes,US,3Top Sports,2963,387.05
220200300092,Clothes & Shoes,Shoes,Tracker Shoes,Mns.antilope Women's Running Shoes,US,3Top Sports,2963,115.21
220200300093,Clothes & Shoes,Shoes,Tracker Shoes,Mns.fastpace Men's Running Shoes,US,3Top Sports,2963,134.06
220200300094,Clothes & Shoes,Shoes,Tracker Shoes,Mns.fastpace Women's Running Shoes,US,3Top Sports,2963,489.56
220200300095,Clothes & Shoes,Shoes,Tracker Shoes,Mns.light 4 Low Men's Indoor Shoes,US,3Top Sports,2963,152.96
220200300096,Clothes & Shoes,Shoes,Tracker Shoes,Mns.raptor Precision Sg Football,US,3Top Sports,2963,198.79
220200300097,Clothes & Shoes,Shoes,Tracker Shoes,Mns.riding Men's Running Shoes,US,3Top Sports,2963,478.57
220200300098,Clothes & Shoes,Shoes,Tracker Shoes,Mns.riding Women's Running Shoes,US,3Top Sports,2963,307.86
220200300099,Clothes & Shoes,Shoes,Tracker Shoes,Mns.super Men's Shoes,US,3Top Sports,2963,466.26
220200300100,Clothes & Shoes,Shoes,Tracker Shoes,Mns.super Women's Shoes,US,3Top Sports,2963,268.04
220200300101,Clothes & Shoes,Shoes,Tracker Shoes,Mns.winner Men's Running Shoes,US,3Top Sports,2963,14.27
220200300102,Clothes & Shoes,Shoes,Tracker Shoes,Mns.xzs Women's Aerobic Shoes,US,3Top Sports,2963,156.61
220200300103,Clothes & Shoes,Shoes,Tracker Shoes,Multi L Women's Running Shoes,US,3Top Sports,2963,226.15
220200300104,Clothes & Shoes,Shoes,Tracker Shoes,Multi M Men's Running Shoes,US,3Top Sports,2963,314.44
220200300105,Clothes & Shoes,Shoes,Tracker Shoes,Multi Men's Running Shoes,US,3Top Sports,2963,143.41
220200300106,Clothes & Shoes,Shoes,Tracker Shoes,Multi Women's Running Shoes,US,3Top Sports,2963,448.13
220200300107,Clothes & Shoes,Shoes,Tracker Shoes,Polly Millennium Men's Tennis Shoes,US,3Top Sports,2963,150.56
220200300108,Clothes & Shoes,Shoes,Tracker Shoes,Polly Millennium Men's Tennis Shoes L,US,3Top Sports,2963,313.2
220200300109,Clothes & Shoes,Shoes,Tracker Shoes,Precision Men's Running Shoes,US,3Top Sports,2963,274.25
220200300110,Clothes & Shoes,Shoes,Tracker Shoes,Qrs Men's Street Shoes,US,3Top Sports,2963,148.2
220200300111,Clothes & Shoes,Shoes,Tracker Shoes,Sole Double Active Insole,US,3Top Sports,2963,370.88
220200300112,Clothes & Shoes,Shoes,Tracker Shoes,Sole Pro Insole,US,3Top Sports,2963,405.82
220200300113,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Men's Crosstrainer Shoes,US,3Top Sports,2963,134.99
220200300114,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Men's Crosstraining Shoes,US,3Top Sports,2963,14.59
220200300115,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Men's Light Low Indoor Shoes,US,3Top Sports,2963,411.45
220200300116,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Men's Running Shoes,US,3Top Sports,2963,14.45
220200300117,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Women's Light Indoor Shoes,US,3Top Sports,2963,163.67
220200300118,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Women's Running Shoes,US,3Top Sports,2963,304.43
220200300119,Clothes & Shoes,Shoes,Tracker Shoes,Starlite Men's Metal Basket Shoes,US,3Top Sports,2963,436.83
220200300120,Clothes & Shoes,Shoes,Tracker Shoes,Starlite Men's Street Shoes,US,3Top Sports,2963,67.12
220200300121,Clothes & Shoes,Shoes,Tracker Shoes,Starlite Shoes,US,3Top Sports,2963,134.99
220200300122,Clothes & Shoes,Shoes,Tracker Shoes,Starlite Women's Shoes,US,3Top Sports,2963,87.56
220200300123,Clothes & Shoes,Shoes,Tracker Shoes,The Gonzales Men's Shoes,US,3Top Sports,2963,134.27
220200300124,Clothes & Shoes,Shoes,Tracker Shoes,The Jet Men's Running Shoes,US,3Top Sports,2963,238.47
220200300125,Clothes & Shoes,Shoes,Tracker Shoes,The Jet Women's Running Shoes,US,3Top Sports,2963,79.37
220200300126,Clothes & Shoes,Shoes,Tracker Shoes,The Wish L Women's Running Shoes,US,3Top Sports,2963,374.01
220200300127,Clothes & Shoes,Shoes,Tracker Shoes,The Wish M Men's Running Shoes,US,3Top Sports,2963,55.75
220200300128,Clothes & Shoes,Shoes,Tracker Shoes,Torino Men's 2000 Low Shoes,US,3Top Sports,2963,93.17
220200300129,Clothes & Shoes,Shoes,Tracker Shoes,Torino Men's Leather Adventure Shoes,US,3Top Sports,2963,359.32
220200300130,Clothes & Shoes,Shoes,Tracker Shoes,Torino Men's Shoes,US,3Top Sports,2963,13.33
220200300131,Clothes & Shoes,Shoes,Tracker Shoes,Torino Women's Leather Shoes,US,3Top Sports,2963,35.43
220200300132,Clothes & Shoes,Shoes,Tracker Shoes,Tracker Clog Mixmat,US,3Top Sports,2963,402.78
220200300133,Clothes & Shoes,Shoes,Tracker Shoes,Tracker Lite Basic Sandals,US,3Top Sports,2963,303.93
220200300134,Clothes & Shoes,Shoes,Tracker Shoes,Tracker Lite Men's Sandals,US,3Top Sports,2963,156.14
220200300135,Clothes & Shoes,Shoes,Tracker Shoes,Trainer Men's Crosstrainer Shoes,US,3Top Sports,2963,381.59
220200300136,Clothes & Shoes,Shoes,Tracker Shoes,Trainer Women's Crosstrainer Shoes,US,3Top Sports,2963,357.02
220200300137,Clothes & Shoes,Shoes,Tracker Shoes,Trapper Men's Crosstrainer Shoes,US,3Top Sports,2963,429.33
220200300138,Clothes & Shoes,Shoes,Tracker Shoes,Ultima Men's Running Shoes,US,3Top Sports,2963,376.29
220200300139,Clothes & Shoes,Shoes,Tracker Shoes,Ultima Women's Running Shoes,US,3Top Sports,2963,43.43
220200300140,Clothes & Shoes,Shoes,Tracker Shoes,Vesuv Sandal,US,3Top Sports,2963,14.96
220200300141,Clothes & Shoes,Shoes,Tracker Shoes,Vishnu Men's Running Shoes,US,3Top Sports,2963,346.69
220200300142,Clothes & Shoes,Shoes,Tracker Shoes,Vishnu Women's Running Shoes,US,3Top Sports,2963,464.68
220200300143,Clothes & Shoes,Shoes,Tracker Shoes,W.a..trainer Leather Shoes,US,3Top Sports,2963,314.18
220200300144,Clothes & Shoes,Shoes,Tracker Shoes,Wm Trx C Football Boots,US,3Top Sports,2963,67.19
220200300145,Clothes & Shoes,Shoes,Tracker Shoes,Wm Trx Fg Liga Football Boots,US,3Top Sports,2963,107.44
220200300146,Clothes & Shoes,Shoes,Tracker Shoes,Arctic Children's Shoes,CA,Fuller Trading Co.,16733,109.16
220200300147,Clothes & Shoes,Shoes,Tracker Shoes,Arctic Jr. Shoes,CA,Fuller Trading Co.,16733,380.21
220200300148,Clothes & Shoes,Shoes,Tracker Shoes,Bathing Sandal Jr.,ES,Luna sastreria S.A.,4742,108.98
220200300149,Clothes & Shoes,Shoes,Tracker Shoes,Bathing Shoes,ES,Luna sastreria S.A.,4742,385.26
220200300150,Clothes & Shoes,Shoes,Tracker Shoes,Gpa Men's Street Shoes,GB,Greenline Sports Ltd,14682,254.47
220200300151,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Shoes,GB,Greenline Sports Ltd,14682,74.87
220200300152,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Street Shoes,GB,Greenline Sports Ltd,14682,321.49
220200300153,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Street Shoes Small,GB,Greenline Sports Ltd,14682,126.96
220200300154,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Junior/Women's Street Shoes Large,GB,Greenline Sports Ltd,14682,303.8
220200300155,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes,GB,Greenline Sports Ltd,14682,323.92
220200300156,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes Small,GB,Greenline Sports Ltd,14682,251.55
220200300157,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Men's Street Shoes Large,GB,Greenline Sports Ltd,14682,470.68
220200300158,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Shoes,GB,Greenline Sports Ltd,14682,142.79
220200300159,Clothes & Shoes,Shoes,Tracker Shoes,Hispeed Shoes,GB,Greenline Sports Ltd,14682,464.53
220200300160,Clothes & Shoes,Shoes,Tracker Shoes,Low Shoes,GB,Greenline Sports Ltd,14682,111.33
220200300161,Clothes & Shoes,Shoes,Tracker Shoes,Multicolour Bathing Sandal,ES,Luna sastreria S.A.,4742,328.03
220200300162,Clothes & Shoes,Shoes,Tracker Shoes,N.d.gear Men's Galileo Shoes,GB,Greenline Sports Ltd,14682,155.41
220200300163,Clothes & Shoes,Shoes,Tracker Shoes,Traverse Junior/Women's Shoes,GB,Greenline Sports Ltd,14682,88.54
220200300164,Clothes & Shoes,Shoes,Tracker Shoes,Traverse Shoes,GB,Greenline Sports Ltd,14682,428.41
230100100001,Outdoors,Outdoors,Anoraks & Parkas,Convertible Pants,US,Miller Trading Inc,15218,426.29
230100100002,Outdoors,Outdoors,Anoraks & Parkas,Down Jacket,ES,Luna sastreria S.A.,4742,258.57
230100100003,Outdoors,Outdoors,Anoraks & Parkas,Down Jacket Spitsbergen,US,AllSeasons Outdoor Clothing,772,15.24
230100100004,Outdoors,Outdoors,Anoraks & Parkas,Jacket Castro,ES,Luna sastreria S.A.,4742,416.49
230100100005,Outdoors,Outdoors,Anoraks & Parkas,Jacket Murray,ES,Luna sastreria S.A.,4742,295.48
230100100006,Outdoors,Outdoors,Anoraks & Parkas,Jacket Nome,ES,Luna sastreria S.A.,4742,120.64
230100100007,Outdoors,Outdoors,Anoraks & Parkas,Jacket Ozone,US,AllSeasons Outdoor Clothing,772,423.74
230100100008,Outdoors,Outdoors,Anoraks & Parkas,Jacket Phoenix,ES,Luna sastreria S.A.,4742,460.28
230100100009,Outdoors,Outdoors,Anoraks & Parkas,Jacket Salathe,US,Miller Trading Inc,15218,351.81
230100100010,Outdoors,Outdoors,Anoraks & Parkas,Jacket St,US,AllSeasons Outdoor Clothing,772,340.38
230100100011,Outdoors,Outdoors,Anoraks & Parkas,Jacket Swoppy,US,3Top Sports,2963,146.92
230100100012,Outdoors,Outdoors,Anoraks & Parkas,Jacket Talkeetna,US,Miller Trading Inc,15218,335.82
230100100013,Outdoors,Outdoors,Anoraks & Parkas,Jacket with Removable Fleece,US,AllSeasons Outdoor Clothing,772,77.56
230100100014,Outdoors,Outdoors,Anoraks & Parkas,Men's Goretex Outdoor Jacket,US,Miller Trading Inc,15218,72.82
230100100015,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Caians,NO,Scandinavian Clothing A/S,50,283.54
230100100016,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Pingo,ES,Luna sastreria S.A.,4742,335.84
230100100017,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Rem,NO,Scandinavian Clothing A/S,50,485.71
230100100018,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Sandy,ES,Luna sastreria S.A.,4742,416.04
230100100019,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Shasta,ES,Luna sastreria S.A.,4742,42.54
230100100020,Outdoors,Outdoors,Anoraks & Parkas,Men's Pants with Removable Legs,US,Miller Trading Inc,15218,497.34
230100100021,Outdoors,Outdoors,Anoraks & Parkas,Men's Shorts Utility,US,Miller Trading Inc,15218,54.41
230100100022,Outdoors,Outdoors,Anoraks & Parkas,Packable Hiking Pants,US,Miller Trading Inc,15218,95.25
230100100023,Outdoors,Outdoors,Anoraks & Parkas,Packable Hiking Shorts,US,Miller Trading Inc,15218,302.34
230100100024,Outdoors,Outdoors,Anoraks & Parkas,Pants Fullzip,US,3Top Sports,2963,230.44
230100100025,Outdoors,Outdoors,Anoraks & Parkas,Women's Shorts,NO,Scandinavian Clothing A/S,50,401.68
230100100026,Outdoors,Outdoors,Anoraks & Parkas,4ce Cirrus Loose Men's Jacket,NO,Scandinavian Clothing A/S,50,139.58
230100100027,Outdoors,Outdoors,Anoraks & Parkas,4men Men's Guadalupe Shorts,US,Miller Trading Inc,15218,122.7
230100100028,Outdoors,Outdoors,Anoraks & Parkas,4men Men's Polar Down Jacket,US,AllSeasons Outdoor Clothing,772,79.61
230100100029,Outdoors,Outdoors,Anoraks & Parkas,4men Men's Soujourner Pants,US,Miller Trading Inc,15218,76.16
230100100030,Outdoors,Outdoors,Anoraks & Parkas,4men Men's Tibetan Hiking Pants,US,Miller Trading Inc,15218,43.77
230100100031,Outdoors,Outdoors,Anoraks & Parkas,Big Guy Men's Mountain Jacket,US,Miller Trading Inc,15218,135.02
230100100032,Outdoors,Outdoors,Anoraks & Parkas,Big Guy Men's Packable Hiking Pants,US,Miller Trading Inc,15218,22.43
230100100033,Outdoors,Outdoors,Anoraks & Parkas,Big Guy Men's Packable Hiking Shorts,US,Miller Trading Inc,15218,448.44
230100100034,Outdoors,Outdoors,Anoraks & Parkas,Biker Outdoor Jacket,US,AllSeasons Outdoor Clothing,772,290.86
230100100035,Outdoors,Outdoors,Anoraks & Parkas,Biker Pants,US,AllSeasons Outdoor Clothing,772,189.84
230100100036,Outdoors,Outdoors,Anoraks & Parkas,Brisbane Men's Shorts,NO,Scandinavian Clothing A/S,50,372.99
230100100037,Outdoors,Outdoors,Anoraks & Parkas,Dean Creek Men's Vest,NO,Scandinavian Clothing A/S,50,390.68
230100100038,Outdoors,Outdoors,Anoraks & Parkas,"Dp City Jungle 1 Pants,Canvas",US,Mayday Inc,4646,182.03
230100100039,Outdoors,Outdoors,Anoraks & Parkas,"Dp City Jungle 2 Pants Canvas,Cotton",US,Mayday Inc,4646,254.03
